track_id,song_name,artist_name,artist_id,album_name,duration_ms,popularity,added_at,artist_genres,spotify_url,release_year,artist_followers,genres,album_total_tracks,artist_popularity,tempo,energy,key,mode,time_signature,speechiness,danceability,valence,acousticness,liveness,instrumentalness,loudness
753DZsGGXlasRCp48FmOhH,Bellz,TroyBoi,0tvpihdAsKiNnP6sWS3jUI,"V!BEZ, Vol. 4",160000,53,2023,edm trap,https://open.spotify.com/track/753DZsGGXlasRCp48FmOhH,2021,401387.0,['electronic trap'],7.0,54.0,132.019,0.732,7.0,0.0,4.0,0.068,0.817,0.963,0.0254,0.811,0.806,-7.23
2UIRHeHi72VP5WBMAfkPe5,Hello Friday (feat. Jason Derulo),"Flo Rida, Jason Derulo",0jnsk9HBra6NMjO2oANoPY,Hello Friday (feat. Jason Derulo),201237,45,2023,,https://open.spotify.com/track/2UIRHeHi72VP5WBMAfkPe5,2016,8437254.0,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",1.0,76.0,99.98,0.881,9.0,0.0,4.0,0.113,0.768,0.502,0.0188,0.298,3.65e-06,-4.392
6ILsOdeN5cv3M0tp0ootWF,Painkiller (feat. Meghan Trainor),"Jason Derulo, Meghan Trainor",07YZf4WDAMNwqr4jfgOZ8y,Everything Is 4,203600,44,2023,,https://open.spotify.com/track/6ILsOdeN5cv3M0tp0ootWF,2015,11922459.0,"['dance pop', 'pop']",11.0,75.0,128.041,0.703,4.0,0.0,4.0,0.0359,0.739,0.561,0.0123,0.53,0.0,-5.897
4r0kug4vaNx3d8qyDLhQes,Spinnin,"Connor Price, Bens",5zixe6AbgXPqt4c1uSl94L,Spin The Globe,110938,67,2023,,https://open.spotify.com/track/4r0kug4vaNx3d8qyDLhQes,2023,1293601.0,['singer-songwriter pop'],8.0,71.0,140.013,0.572,11.0,0.0,4.0,0.128,0.765,0.475,0.226,0.192,0.0,-6.153
5GZp8q9eZ9qn0TSwAayT1o,Buddy,"Connor Price, Hoodie Allen",5zixe6AbgXPqt4c1uSl94L,Buddy,117939,59,2023,,https://open.spotify.com/track/5GZp8q9eZ9qn0TSwAayT1o,2022,1293601.0,['singer-songwriter pop'],1.0,71.0,140.015,0.506,6.0,0.0,4.0,0.223,0.914,0.428,0.204,0.103,0.0,-5.373
3uxPJckvg3g5B686iNgqXU,overthinking about you,Keenan Te,6Ge3YISmUWPCUcSVx8VGor,overthinking about you,196296,51,2023,,https://open.spotify.com/track/3uxPJckvg3g5B686iNgqXU,2023,256354.0,['gen z singer-songwriter'],2.0,56.0,80.76,0.465,11.0,1.0,4.0,0.147,0.51,0.31,0.594,0.138,0.0,-6.512
7MOWiF77FrR3DF6kphkER3,Start Up,"Jonathan & Friends, Loote, emma løv",7iGyHL0MMwmyScIHOuW7Lo,Start Up,178858,36,2023,,https://open.spotify.com/track/7MOWiF77FrR3DF6kphkER3,2022,4225.0,[],1.0,26.0,162.027,0.642,3.0,1.0,4.0,0.113,0.583,0.771,0.618,0.119,2.48e-06,-9.843
3nEyykdHBY7nBShmE787Kd,ONE OF A KIND,Bazanji,3L8FZaw2Rg1oUw3vB4gUME,ONE OF A KIND,102857,29,2023,,https://open.spotify.com/track/3nEyykdHBY7nBShmE787Kd,2023,262556.0,"['deep underground hip hop', 'indie pop rap']",1.0,52.0,154.055,0.597,1.0,1.0,4.0,0.232,0.753,0.231,0.000155,0.169,0.0,-7.969
7LQvpgaadSh74HzYAjOisA,FNF,Stray Kids,2dIgFjalVxs4ThymZ67YCE,5-STAR,171680,61,2023,k-pop; noise music,https://open.spotify.com/track/7LQvpgaadSh74HzYAjOisA,2023,15173090.0,"['k-pop', 'k-pop boy group', 'pop']",12.0,79.0,127.02,0.808,4.0,0.0,4.0,0.0472,0.734,0.387,0.0231,0.279,0.0,-3.134
2YIIpDEKJv6OUc7u9tVT7I,Cut U Off,"Joyner Lucas, YoungBoy Never Broke Again",6C1ohJrd5VydigQtaGy5Wa,Cut U Off,204387,49,2023,,https://open.spotify.com/track/2YIIpDEKJv6OUc7u9tVT7I,2023,2213300.0,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",1.0,69.0,77.556,0.609,6.0,0.0,4.0,0.159,0.783,0.612,0.0576,0.166,8.54e-06,-7.222
3jgTthrOsgFR1477mor7Ex,Be So Cruel,ASTN,7zkwepHPyac6tCYl0fL0co,Be So Cruel,132691,35,2023,,https://open.spotify.com/track/3jgTthrOsgFR1477mor7Ex,2022,305388.0,['bedroom soul'],1.0,52.0,92.501,0.414,5.0,0.0,4.0,0.0617,0.859,0.645,0.227,0.135,0.00102,-5.538
6R5fYCySNHrqo4Og6O1ppn,"Steal The Show - From ""Elemental""",LAUV,5JZ7CnR6gTvEMKX4g70Amv,"Steal The Show (From ""Elemental"")",191779,51,2023,,https://open.spotify.com/track/6R5fYCySNHrqo4Og6O1ppn,2023,6145838.0,['pop'],1.0,72.0,92.522,0.64,7.0,1.0,4.0,0.0305,0.62,0.409,0.341,0.14,0.00125,-7.308
7mpdNiaQvygj2rHoxkzMfa,Bite Me,ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,DARK BLOOD,157531,80,2023,k-pop,https://open.spotify.com/track/7mpdNiaQvygj2rHoxkzMfa,2023,8499927.0,"['anime', 'k-pop boy group']",6.0,75.0,104.972,0.781,1.0,1.0,4.0,0.141,0.795,0.687,0.285,0.108,0.0,-4.647
2BPLFluGLtHPN9EF6oK5w8,Hits Different,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Midnights (The Til Dawn Edition),234466,49,2023,,https://open.spotify.com/track/2BPLFluGLtHPN9EF6oK5w8,2023,108717184.0,['pop'],23.0,100.0,106.027,0.774,5.0,1.0,4.0,0.0448,0.679,0.262,0.117,0.249,2.34e-06,-6.231
5evE7bweEhX83fd1ZmwPjP,摯友,Eric Chou,5fEQLwq1BWWQNR8GzhOIvi,摯友,313313,66,2023,mandopop; c-pop; taiwanese pop; chinese r&b; malay pop,https://open.spotify.com/track/5evE7bweEhX83fd1ZmwPjP,2023,1436924.0,['mandopop'],1.0,60.0,135.979,0.377,10.0,1.0,4.0,0.0298,0.354,0.386,0.704,0.115,2.37e-06,-6.71
5Lf9rCqReE9Ri4tZvLRLuy,Happily,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,Midnight Memories (Deluxe),175474,65,2023,,https://open.spotify.com/track/5Lf9rCqReE9Ri4tZvLRLuy,2013,34723758.0,"['boy band', 'pop', 'post-teen pop', 'talent show']",18.0,80.0,117.0,0.89,9.0,1.0,4.0,0.0394,0.623,0.824,0.0426,0.153,0.0,-4.783
7DwVS1naLT9jP0PE78jg4P,AM:PM,"NOTD, Maia Wright",5jAMCwdNHWr7JThxtMuEyy,AM:PM,182950,57,2023,,https://open.spotify.com/track/7DwVS1naLT9jP0PE78jg4P,2023,303566.0,"['pop dance', 'pop edm']",1.0,58.0,122.007,0.62,4.0,1.0,4.0,0.107,0.808,0.826,0.0403,0.107,1.2e-06,-4.86
5K6VtWfjGkk1ahcVmPKbL9,Good Not Great,JORDY,0p9SPN0Vhv6aDRZCz4W13E,BOY,132726,52,2023,,https://open.spotify.com/track/5K6VtWfjGkk1ahcVmPKbL9,2023,162171.0,"['alt z', 'gen z singer-songwriter', 'singer-songwriter pop']",12.0,49.0,105.921,0.602,9.0,1.0,4.0,0.0625,0.773,0.705,0.454,0.593,8.17e-06,-6.884
6sRYb5ag4AnjFtOQXsJ5gs,RUNAWAY,KAYDEN,5Dq2DMerDcvcdlzPTmo6Jn,SAY,151058,40,2023,,https://open.spotify.com/track/6sRYb5ag4AnjFtOQXsJ5gs,2022,85915.0,['singer-songwriter pop'],7.0,38.0,84.952,0.615,10.0,1.0,4.0,0.0379,0.697,0.283,0.343,0.102,0.0,-6.024
0M55V4n7l0ULeYP64IcjX7,Fly Up (Feat. Door) - Concert Version,"Hwang Chang young, Door",77i53Qlp3vNOh4Rab2wr56,LOOKISM (Original Soundtrack from the Netflix Series),228464,51,2023,,https://open.spotify.com/track/0M55V4n7l0ULeYP64IcjX7,2022,5024.0,[],20.0,33.0,93.004,0.652,9.0,0.0,4.0,0.0343,0.637,0.426,0.0802,0.157,0.0,-9.493
3dbLT62Cvs46Ju7a8gpr36,Savage,aespa,6YVMFz59CuY7ngCxTxjpxE,Savage - The 1st Mini Album,238143,67,2023,k-pop,https://open.spotify.com/track/3dbLT62Cvs46Ju7a8gpr36,2021,5134246.0,['k-pop girl group'],6.0,71.0,146.959,0.879,9.0,1.0,4.0,0.129,0.727,0.671,0.124,0.244,1.17e-05,-1.167
5joNJn9LUvYcamWwa2iYCL,Nonstop,OH MY GIRL,2019zR22qK2RBvCqtudBaI,NONSTOP,202760,0,2023,k-pop,https://open.spotify.com/track/5joNJn9LUvYcamWwa2iYCL,2020,1799198.0,"['k-pop', 'k-pop girl group']",5.0,50.0,123.983,0.91,0.0,1.0,4.0,0.0517,0.753,0.825,0.171,0.367,0.0,-2.591
2bnJ8IxZnVc2YmUaX0sZap,JIKJIN,TREASURE,3KonOYiLsU53m4yT7gNotP,THE SECOND STEP : CHAPTER ONE,184117,63,2023,k-pop,https://open.spotify.com/track/2bnJ8IxZnVc2YmUaX0sZap,2022,3320007.0,['k-pop boy group'],4.0,62.0,130.077,0.55,0.0,1.0,4.0,0.0434,0.819,0.573,0.0367,0.0945,0.0,-6.57
7nORGrTd2dDP38JC0YfZ4W,Let It Be Me,"Steve Aoki, Backstreet Boys",77AiFEVeAVj2ORpC85QVJs,Neon Future IV,224060,0,2023,electro house; edm,https://open.spotify.com/track/7nORGrTd2dDP38JC0YfZ4W,2020,3717916.0,"['edm', 'electro house', 'pop dance']",27.0,68.0,114.098,0.758,7.0,1.0,4.0,0.0864,0.661,0.387,0.0797,0.106,0.0,-5.299
0lQJBl9YEsoMtE8D4yTE9g,From the Ground Up,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,Obsessed,253933,67,2023,country,https://open.spotify.com/track/0lQJBl9YEsoMtE8D4yTE9g,2016,3135732.0,"['contemporary country', 'country', 'country road']",10.0,67.0,151.568,0.58,9.0,1.0,3.0,0.0323,0.281,0.282,0.333,0.122,0.0,-5.967
7uYqkgn2asHzskMeR2QMIG,晚楓歌 - 電視劇《烈火如歌》戰楓情感主題曲,KANNA BUSH,7qgcLOtckgSDjEqaUSQ5qa,晚楓歌-電視劇《烈火如歌》戰楓情感主題曲,237306,30,2023,chinese hip hop; chinese r&b; gufeng; c-pop; mandopop,https://open.spotify.com/track/7uYqkgn2asHzskMeR2QMIG,2018,4520.0,['chinese r&b'],1.0,29.0,131.922,0.544,11.0,1.0,4.0,0.0286,0.419,0.384,0.214,0.124,0.0,-7.177
1MiDuGkUQR6gC2nZPGas0c,sometimes,"Ni/Co's Covers, Ni/Co",14nRu7BBWmBVENgfwi1YjY,sometimes,172500,47,2023,,https://open.spotify.com/track/1MiDuGkUQR6gC2nZPGas0c,2021,8481.0,[],1.0,33.0,114.887,0.26,10.0,1.0,5.0,0.0361,0.427,0.626,0.822,0.154,0.0,-10.846
2pHTtI2tvEjGJvwJyDyCpy,Other Side,"ILLENIUM, Said The Sky, Vera Blue",45eNHdiiabvmbp4erw26rg,ILLENIUM,211592,51,2023,melodic bass; future bass; edm,https://open.spotify.com/track/2pHTtI2tvEjGJvwJyDyCpy,2023,1492758.0,"['edm', 'melodic dubstep', 'pop dance']",16.0,68.0,81.929,0.753,1.0,0.0,4.0,0.082,0.537,0.331,0.512,0.3,0.000244,-3.351
5DRCpucqPCH1ThgR7N0OVy,Chrome Hearted (feat. Tyga),"OHGEESY, Tyga",3ppQEG71r7jVpI8RudzycF,Chrome Hearted (feat. Tyga),153600,28,2023,,https://open.spotify.com/track/5DRCpucqPCH1ThgR7N0OVy,2023,323693.0,['cali rap'],1.0,62.0,99.982,0.291,0.0,0.0,4.0,0.234,0.853,0.195,0.0635,0.132,0.0595,-10.683
3AOf6YEpxQ894FmrwI9k96,Super,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,FML,200386,71,2023,k-pop,https://open.spotify.com/track/3AOf6YEpxQ894FmrwI9k96,2023,11246705.0,"['k-pop', 'k-pop boy group']",6.0,76.0,137.018,0.88,8.0,1.0,4.0,0.0857,0.771,0.347,0.162,0.167,1.41e-06,-4.091
2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever),"Justin Bieber, Post Malone, Clever",1uNFoZAHBGtllmzznpCI3s,Changes,219933,66,2023,,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,2020,74608422.0,"['canadian pop', 'pop']",17.0,86.0,139.98,0.483,8.0,0.0,4.0,0.08,0.825,0.892,0.538,0.204,1.48e-05,-5.746
3esIZXAmovPNvRm9302567,Eternals,"TroyBoi, Stooki Sound",0tvpihdAsKiNnP6sWS3jUI,Say Less,185142,25,2023,edm trap,https://open.spotify.com/track/3esIZXAmovPNvRm9302567,2023,401387.0,['electronic trap'],4.0,54.0,140.022,0.431,2.0,0.0,4.0,0.0307,0.634,0.185,0.00447,0.0979,0.894,-7.862
1DuFU3yhIFi8kYwI3BlmnA,孤獨娛樂,JJ Lin,7Dx7RhX0mFuXhCOUgB01uM,重拾_快樂,239865,42,2023,mandopop; c-pop; taiwanese pop; malay pop,https://open.spotify.com/track/1DuFU3yhIFi8kYwI3BlmnA,2023,2973664.0,"['mandopop', 'singaporean mandopop', 'singaporean pop']",12.0,62.0,119.599,0.417,10.0,1.0,4.0,0.0304,0.437,0.312,0.884,0.106,3.35e-06,-6.54
31RIphTQ9y4zStkH5xRWgW,一路向北,Jay Chou,2elBjNSdBE2Y3f0j1mjrql,11月的蕭邦,294240,2,2023,mandopop; c-pop; taiwanese pop; gufeng; malay pop; cantopop; chinese r&b,https://open.spotify.com/track/31RIphTQ9y4zStkH5xRWgW,2005,5517394.0,"['c-pop', 'mandopop', 'taiwan pop', 'zhongguo feng']",12.0,69.0,133.917,0.617,5.0,1.0,4.0,0.0273,0.456,0.3,0.0133,0.116,5.95e-05,-6.252
6nACZEZIt1CIBmF09r5Pb5,Remember This,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,Remember This,178221,55,2023,,https://open.spotify.com/track/6nACZEZIt1CIBmF09r5Pb5,2021,7511588.0,"['boy band', 'pop']",1.0,73.0,110.865,0.629,1.0,0.0,4.0,0.0803,0.669,0.294,0.217,0.366,0.0,-5.018
6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,"Taylor Swift, Kendrick Lamar",06HL4z0CvFAxyc27GXpf02,Bad Blood,200106,69,2023,,https://open.spotify.com/track/6xsEAm6w9oMQYYg3jkEkMT,2015,108717184.0,['pop'],1.0,100.0,170.16,0.655,11.0,0.0,4.0,0.106,0.654,0.221,0.0294,0.139,0.0,-7.388
0tsQVVq4TVZzcHWU6T634g,Love Me Like I Am (R3HAB Remix),"for KING & COUNTRY, Jordin Sparks, R3HAB",3sDbKMebVH2VYcRSl7u1VC,Love Me Like I Am (R3HAB Remix),169921,41,2023,christian; ccm; christian pop; worship,https://open.spotify.com/track/0tsQVVq4TVZzcHWU6T634g,2023,1234556.0,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship']",1.0,61.0,106.051,0.761,4.0,1.0,4.0,0.0548,0.6,0.413,0.161,0.131,0.000339,-6.418
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo, Nicki Minaj, Ty Dolla $ign",07YZf4WDAMNwqr4jfgOZ8y,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,73,2023,,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017,11922459.0,"['dance pop', 'pop']",1.0,75.0,98.064,0.817,1.0,1.0,4.0,0.109,0.696,0.782,0.075,0.187,0.0,-3.862
4tERsdVCLtLtrGdFBf9DGC,New,Daya,6Dd3NScHWwnW6obMFbl1BH,New,230879,64,2023,,https://open.spotify.com/track/4tERsdVCLtLtrGdFBf9DGC,2017,1578888.0,"['alt z', 'pop']",1.0,67.0,106.971,0.742,0.0,1.0,4.0,0.0347,0.715,0.322,0.052,0.364,2.47e-05,-4.331
2z4pcBLQXF2BXKFvd0BuB6,Tip Toe (feat. French Montana),"Jason Derulo, French Montana",07YZf4WDAMNwqr4jfgOZ8y,Tip Toe (feat. French Montana),187521,61,2023,,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,2017,11922459.0,"['dance pop', 'pop']",1.0,75.0,98.062,0.709,10.0,0.0,4.0,0.0714,0.845,0.62,0.0233,0.094,0.0,-4.547
7D51nXZIGAFnYWME95dQpd,Bang It To The Curb,"Far East Movement, Sidney Samson",698hF4vcwHwPy8ltmXermq,Bang It To The Curb,186000,47,2023,,https://open.spotify.com/track/7D51nXZIGAFnYWME95dQpd,2012,1072809.0,"['asian american hip hop', 'dance pop', 'pop rap']",1.0,62.0,99.876,0.84,7.0,1.0,4.0,0.255,0.811,0.517,0.000492,0.0647,0.00381,-5.792
0dzKKW6FzIT7C38BdQBbgw,One More Weekend,"Audien, MAX",4xnMDfgEmXZEEDdITKcGuE,One More Weekend,200586,46,2023,edm; progressive house,https://open.spotify.com/track/0dzKKW6FzIT7C38BdQBbgw,2017,188038.0,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",1.0,52.0,110.005,0.899,2.0,1.0,4.0,0.0411,0.667,0.389,0.387,0.0712,0.0,-2.144
3wuR0YSNdT9rgWfFi1lctv,Million Ways,HRVY,28y6CyJNkGNjJQKrlx4AmN,Million Ways,169887,56,2023,,https://open.spotify.com/track/3wuR0YSNdT9rgWfFi1lctv,2019,1683431.0,['pop'],1.0,55.0,106.03,0.803,6.0,1.0,4.0,0.034,0.645,0.471,0.0312,0.13,0.0,-4.819
6MKlTmHJlvVXDf7bmokihZ,Big Numbers,Sage The Gemini,6d47Z08T4snK50HgTEHo5Z,Big Numbers,145600,37,2023,hyphy,https://open.spotify.com/track/6MKlTmHJlvVXDf7bmokihZ,2019,869253.0,"['hyphy', 'pop rap', 'southern hip hop', 'trap']",1.0,59.0,150.027,0.915,11.0,1.0,4.0,0.181,0.797,0.519,0.0192,0.407,1.68e-05,-3.427
2bocAPQcUTLUXx8lAOTiK3,Team,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Team,209466,61,2023,,https://open.spotify.com/track/2bocAPQcUTLUXx8lAOTiK3,2016,6485111.0,"['australian hip hop', 'dance pop', 'pop']",1.0,65.0,100.023,0.692,4.0,1.0,4.0,0.0673,0.891,0.218,0.0545,0.608,0.0,-4.989
2gZy1KFFKUgw3IbRNhZEz3,Game Time (feat. Sage the Gemini),"Flo Rida, Sage The Gemini",0jnsk9HBra6NMjO2oANoPY,Game Time (feat. Sage The Gemini),193288,52,2023,,https://open.spotify.com/track/2gZy1KFFKUgw3IbRNhZEz3,2017,8437254.0,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",1.0,76.0,91.99,0.814,7.0,1.0,4.0,0.0488,0.72,0.503,0.0208,0.058,0.00298,-4.533
1Ser4X0TKttOvo8bgdytTP,Come Get Her,Rae Sremmurd,7iZtZyCzp3LItcw1wtPI3D,SremmLife,212946,78,2023,,https://open.spotify.com/track/1Ser4X0TKttOvo8bgdytTP,2015,7355384.0,"['melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'trap']",11.0,67.0,185.023,0.564,2.0,1.0,4.0,0.136,0.689,0.123,0.187,0.0721,0.0,-6.226
2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,ROSÉ,3eVa5w3URK5duf6eyVDbu9,R,168085,68,2023,k-pop,https://open.spotify.com/track/2pn8dNVSpYnAtlKFC8Q0DJ,2021,6091491.0,['k-pop'],2.0,61.0,188.7,0.607,1.0,1.0,4.0,0.11,0.311,0.286,0.0174,0.131,0.0,-6.578
1OBbNB1DuUcvs5pO8DVYrk,Come Get It,Sage The Gemini,6d47Z08T4snK50HgTEHo5Z,Morse Code,160800,35,2023,hyphy,https://open.spotify.com/track/1OBbNB1DuUcvs5pO8DVYrk,2017,869253.0,"['hyphy', 'pop rap', 'southern hip hop', 'trap']",15.0,59.0,99.999,0.531,11.0,0.0,4.0,0.0555,0.845,0.769,0.177,0.0947,1.19e-06,-5.935
5Rzpn60KTM11EBETHaF9Kt,我会等,承桓,3ZYhFl4nztqc9vx35vKdUI,我会等,195483,65,2023,mandopop; c-pop; chinese r&b; taiwanese pop,https://open.spotify.com/track/5Rzpn60KTM11EBETHaF9Kt,2023,37029.0,['chinese viral pop'],2.0,55.0,124.067,0.449,1.0,1.0,4.0,0.0372,0.713,0.34,0.302,0.174,0.0,-8.288
35RZ3ak8JdBKTJt8uM5c5e,always be a fan,Eva Grace,67sX3xnatlElE31KHjSWVr,always be a fan,138124,0,2023,,https://open.spotify.com/track/35RZ3ak8JdBKTJt8uM5c5e,2023,27787.0,[],1.0,32.0,167.933,0.608,8.0,0.0,4.0,0.0674,0.689,0.729,0.0103,0.121,0.0165,-7.966
0zL5fdl4CvAAYUG3dJVMqS,shortcut to heaven,lullaboy,7zrkFhYAp6dBxsydmJkouN,shortcut to heaven,184343,46,2023,,https://open.spotify.com/track/0zL5fdl4CvAAYUG3dJVMqS,2022,90228.0,[],1.0,47.0,91.99,0.505,1.0,1.0,4.0,0.0451,0.657,0.565,0.255,0.263,0.0,-7.333
2gam98EZKrF9XuOkU13ApN,Promiscuous,"Nelly Furtado, Timbaland",2jw70GZXlAI8QzWeY2bgRc,Loose,242293,90,2023,,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN,2006,3802522.0,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",17.0,73.0,114.328,0.97,10.0,0.0,4.0,0.0506,0.808,0.868,0.0569,0.154,6.13e-05,-6.098
09rAJ1Q1NNJSaUKEW3X9P6,Crying On The Dancefloor,"Sam Feldt, Jonas Blue, Endless Summer, Violet Days",20gsENnposVs2I4rQ5kvrf,Crying On The Dancefloor,173008,66,2023,tropical house,https://open.spotify.com/track/09rAJ1Q1NNJSaUKEW3X9P6,2023,765632.0,"['edm', 'pop dance', 'tropical house']",1.0,66.0,126.001,0.698,10.0,1.0,4.0,0.0659,0.723,0.317,0.18,0.797,0.0,-6.162
64c5wrsub6yGJRs7swMo8n,past life,elijah woods,3IR6DvP0x2a6oUSist9UMu,past life,164214,46,2023,pop singer-songwriter,https://open.spotify.com/track/64c5wrsub6yGJRs7swMo8n,2023,326226.0,['singer-songwriter pop'],1.0,62.0,87.965,0.549,10.0,1.0,4.0,0.0413,0.733,0.373,0.513,0.1,0.0,-7.263
7KWf7gZ05NciRE6SXZveds,Infinitely Falling,Fly By Midnight,4rQTEdG6hDVOlDUFKs9EjZ,Fictional Illustrations,163738,60,2023,,https://open.spotify.com/track/7KWf7gZ05NciRE6SXZveds,2023,248275.0,['singer-songwriter pop'],10.0,57.0,107.014,0.842,9.0,1.0,4.0,0.0326,0.6,0.49,0.133,0.115,0.00404,-6.876
1ENQZlb9iVUnCoN2QtI77e,With All My Heart,"ILLENIUM, JVKE",45eNHdiiabvmbp4erw26rg,With All My Heart,177600,47,2023,melodic bass; future bass; edm,https://open.spotify.com/track/1ENQZlb9iVUnCoN2QtI77e,2023,1492758.0,"['edm', 'melodic dubstep', 'pop dance']",1.0,68.0,99.934,0.697,9.0,1.0,4.0,0.0316,0.565,0.343,0.321,0.0926,0.0,-4.901
3dOBB8XZNu8aqi7JstoRZO,Dangerous Love,"Fuse ODG, Sean Paul",374sWpAJsbZckf98df2jJJ,T.I.N.A.,235375,67,2023,azonto; afrobeats; hiplife,https://open.spotify.com/track/3dOBB8XZNu8aqi7JstoRZO,2014,137983.0,"['afrobeats', 'azonto']",16.0,60.0,127.999,0.945,9.0,1.0,4.0,0.064,0.704,0.8,0.0259,0.0563,0.0,-4.211
3WUyu94psXrYV6HZbXgcFA,Rover,KAI,6iVo62B0bdTknRcrktCmak,Rover - The 3rd Mini Album,174506,67,2023,k-pop,https://open.spotify.com/track/3WUyu94psXrYV6HZbXgcFA,2023,1450968.0,['k-pop'],6.0,57.0,186.022,0.806,1.0,0.0,4.0,0.201,0.629,0.545,0.0212,0.0955,0.000487,-2.034
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,Taylor Swift,06HL4z0CvFAxyc27GXpf02,All Of The Girls You Loved Before,221407,73,2023,,https://open.spotify.com/track/4P9Q0GojKVXpRTJCaL3kyy,2019,108717184.0,['pop'],1.0,100.0,95.96,0.467,2.0,1.0,3.0,0.0398,0.718,0.396,0.707,0.126,6.92e-05,-9.66
0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,Cheating on You,196606,77,2023,soft pop,https://open.spotify.com/track/0ClPIeT6MSgfSgQ9ZrJbAq,2019,22462705.0,"['pop', 'viral pop']",1.0,76.0,123.042,0.535,4.0,1.0,4.0,0.0336,0.749,0.601,0.0131,0.0982,3.65e-05,-6.785
2fsULZDbmjjZPtr1PfeBRz,That's on You,Kid Ink,6KZDXtSj0SzGOV705nNeh3,Summer In The Winter,210432,53,2023,,https://open.spotify.com/track/2fsULZDbmjjZPtr1PfeBRz,2015,2941414.0,"['pop rap', 'rap', 'southern hip hop', 'trap']",11.0,63.0,104.984,0.481,9.0,1.0,4.0,0.353,0.596,0.277,0.0345,0.197,0.0,-8.676
7IeEimFmXnWGYE9TPGND7Y,Come Back Home,"Manafest, Trevor McNevan",4uOFEWy9mIcvQbr03IbPcL,This Is Not the End,178696,0,2023,christian rock; christian hip hop; christian alternative rock; rap rock,https://open.spotify.com/track/7IeEimFmXnWGYE9TPGND7Y,2019,169483.0,"['christian alternative rock', 'christian hip hop', 'christian rock']",10.0,46.0,146.118,0.743,9.0,0.0,4.0,0.0461,0.535,0.366,0.0915,0.27,0.0,-4.209
5BJSIhaHPpnTkAahlmOQ1h,If You Met Me First,Eric Ethridge,6h3SuFXFhINbYsVyIgaKLS,Eric Ethridge,193832,0,2023,,https://open.spotify.com/track/5BJSIhaHPpnTkAahlmOQ1h,2018,17777.0,['canadian contemporary country'],7.0,32.0,145.908,0.552,9.0,1.0,4.0,0.0303,0.31,0.244,0.344,0.0689,0.0,-5.967
6MZKKGF4xkm731OSYoSYjc,Champion,"Tommee Profitt, Nicole Serrano",73jlPRxT7z5xk29sMqFDjU,Cinematic Songs (Vol. 6),215142,41,2023,,https://open.spotify.com/track/6MZKKGF4xkm731OSYoSYjc,2019,255532.0,['anthem worship'],13.0,59.0,139.728,0.629,5.0,0.0,4.0,0.0597,0.483,0.342,0.433,0.11,0.0,-5.207
3Mf5lroDtECoRWVUWnHCo8,Twerk It Like Miley,"Brandon Beal, Christopher",7p2aOXY5bfHyjujI3fCWTu,Truth,200280,62,2023,dansk pop,https://open.spotify.com/track/3Mf5lroDtECoRWVUWnHCo8,2016,37496.0,['danish pop'],11.0,42.0,68.055,0.41,11.0,1.0,5.0,0.386,0.621,0.337,0.199,0.11,0.0,-7.806
5k9VuQEeySm7vOIkj5joWW,Adventure,Matthew Parker,0QT3cPPXMGYtTG3kN8Ez54,Adventure,187520,13,2023,christian edm; christian pop; christian,https://open.spotify.com/track/5k9VuQEeySm7vOIkj5joWW,2016,37131.0,"['ccm', 'cedm', 'christian pop']",15.0,38.0,114.02,0.857,6.0,0.0,4.0,0.0558,0.767,0.86,0.0477,0.267,0.0,-4.687
